time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Gaussian Moving Average,Gaussian Moving Average.1,Gaussian Moving Average.2,Unnamed: 12,Volume,Short MA,Long MA,Cross,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,ticker
1714570200,22.45,23.58,22.2846,22.69,,23.58,22.2846,22.69,28.734960881901465,28.735148895089218,28.735148895089218,28.735148895089218,3364134,22.114999999999995,26.665399999999995,,41.92002665273285,31.6116433170676,,,,,,,AI
1714656600,23.12,23.33,22.3191,23.15,,23.33,22.3191,23.15,28.73493907764926,28.73513973649173,28.73513973649173,28.73513973649173,3126999,22.343,26.60479999999999,,45.72534535179624,33.10682459959294,,,,,,,AI
1714743000,24.02,24.53,23.42,24.04,,24.53,23.42,24.04,28.734900061618248,28.73512476499292,28.73512476499292,28.73512476499292,5462090,22.674999999999997,26.552999999999997,,52.24467960404727,35.35414499636659,,,,,,,AI
1715002200,24.18,24.99,24.17,24.77,,24.99,24.17,24.77,28.73482106258861,28.735097905398288,28.735097905398288,28.735097905398288,4871062,22.994999999999997,26.52539999999999,,56.82557408363152,37.98198482877604,,,,,,,AI
1715088600,24.6,24.94,24.29,24.76,,24.94,24.29,24.76,28.73468450859713,28.73505047944847,28.73505047944847,28.73505047944847,3609405,23.237999999999992,26.442599999999988,,56.74527325261245,40.53984556496528,,,,,,,AI
1715175000,24.14,24.48,23.71,24.43,,24.48,23.71,24.43,28.73433791063303,28.734949894009887,28.734949894009887,28.734949894009887,3533207,23.44599999999999,26.329199999999997,,54.03180760406205,42.72503776911882,,,,,,,AI
1715261400,24.43,24.7,24.08,24.31,,24.7,24.08,24.31,28.73379914585678,28.73476706589928,28.73476706589928,28.73476706589928,2112965,23.660999999999994,26.221599999999995,,53.038603048788254,44.87041875756381,,,,,,,AI
1715347800,24.51,24.65,23.68,23.89,,24.65,23.68,23.89,28.73270608991097,28.73441670820584,28.73441670820584,28.73441670820584,3730624,23.766999999999992,25.95999999999999,,49.60191304059379,46.20983053095868,,,49.60191304059379,,,,AI
1715607000,24.36,25.69,24.1915,24.95,,25.69,24.1915,24.95,28.72893635481389,28.733478569735446,28.733478569735446,28.733478569735446,5190453,23.95199999999999,25.74159999999999,,57.14857371995805,47.64690885255016,,,,,,,AI
1715693400,25.98,26.66,25.67,26.25,,26.66,25.67,26.25,28.71533328827533,28.730399844678853,28.730399844678853,28.730399844678853,7090247,24.323999999999995,25.58519999999999,,64.22402874911717,49.57801463161583,,,,,,,AI
1715779800,26.8,26.84,25.41,26.59,,26.84,25.41,26.59,28.677565337566723,28.721366261655,28.721366261655,28.721366261655,5457294,24.713999999999995,25.491799999999994,,65.81388930927287,51.689602630317054,,,,,65.81388930927287,,AI
1715866200,26.66,26.73,25.89,26.2,,26.73,25.89,26.2,28.6009628656272,28.70029024305733,28.70029024305733,28.70029024305733,3355943,25.019,25.36659999999999,,62.38900402863102,53.15895653952042,,,,,,,AI
1715952600,26.15,26.655,26.01,26.39,,26.655,26.01,26.39,28.459375241640892,28.657089040295148,28.657089040295148,28.657089040295148,4038695,25.254,25.258999999999983,,63.38858653282328,54.54797430091032,,,,,,,AI
1716211800,26.43,26.58,25.76,26.51,,26.58,25.76,26.51,28.22214584776873,28.577169859750672,28.577169859750672,28.577169859750672,2933732,25.428,25.15519999999999,25.428,64.03864465928012,56.22399640266765,,,,,,,AI
1716298200,26.24,26.36,25.78,26.15,,26.36,25.78,26.15,27.88572713653616,28.446083472288187,28.446083472288187,28.446083472288187,3576863,25.567,25.06079999999999,,60.56441018109466,57.55573808326493,,,,,,,AI
1716384600,26.04,26.2,24.815,24.88,,26.2,24.815,24.88,27.44519366210061,28.24979833051779,28.24979833051779,28.24979833051779,4622180,25.611999999999995,24.94479999999999,,50.214589716034126,57.8763983949962,,,,,,,AI
1716471000,25.28,25.5,23.85,23.94,,25.5,23.85,23.94,26.91654439855025,27.978598092836783,27.978598092836783,27.978598092836783,5803120,25.575,24.816199999999995,,44.194629299442845,57.30139480181017,,,,,,,AI
1716557400,24.0,24.26,23.83,24.04,,24.26,23.83,24.04,26.45616686154809,27.64991809367169,27.64991809367169,27.64991809367169,3260578,25.59,24.71499999999999,,44.9507170691079,56.4531907293442,,,,,,,AI
1716903000,24.28,24.33,23.57,24.1,,24.33,23.57,24.1,26.15338144538481,27.297851023664457,27.297851023664457,27.297851023664457,4636735,25.504999999999995,24.618599999999983,,45.42846445964079,55.64484724413193,,,,,,,AI
1716989400,23.53,24.55,23.46,23.92,,24.55,23.46,23.92,25.990386129329536,26.95549593652709,26.95549593652709,26.95549593652709,11034138,25.272,24.51599999999999,,44.18946438367714,54.94182272839016,,,44.18946438367714,,,,AI
1717075800,26.46,29.19,25.15,28.57,,29.19,25.15,28.57,25.715309409014747,26.616126364790876,26.616126364790876,26.616126364790876,41472494,25.469999999999995,24.52159999999999,,68.2672365643898,56.02958226521884,,,,,,,AI
1717162200,28.8,30.0,27.57,29.57,,30.0,27.57,29.57,25.553119402120323,26.30682659739237,26.30682659739237,26.30682659739237,17875864,25.806999999999995,24.539999999999985,,71.14981083583567,57.56871782202183,,,,,,,AI
1717421400,30.0,30.84,28.7575,29.46,,30.84,28.7575,29.46,25.351983382680476,26.0265610899987,26.0265610899987,26.0265610899987,9710510,26.113999999999997,24.561599999999984,,70.39232366468607,58.51469996093097,,,,,,,AI
1717507800,28.88,30.3795,28.772,29.67,,30.3795,28.772,29.67,25.25558643086512,25.791938248992707,25.791938248992707,25.791938248992707,5594051,26.43,24.598599999999987,,71.02650536481116,59.00059114776626,,,,,,,AI
1717594200,29.67,30.56,29.56,30.56,,30.56,29.56,30.56,25.53000000000933,25.656892769670613,25.656892769670613,25.656892769670613,6960509,26.87099999999999,24.65719999999999,,73.60673248869554,59.5572228034393,,,,,,,AI
1717680600,30.3,30.649,29.6,29.93,,30.649,29.6,29.93,25.53000000011665,25.569155550416657,25.569155550416657,25.569155550416657,4598144,27.376,24.71459999999999,,68.9273972391972,60.02425088990832,,,,,,,AI
1717767000,29.37,31.12,29.22,30.0,,31.12,29.22,30.0,25.530000001108927,25.51862336747628,25.51862336747628,25.51862336747628,7843339,27.981999999999992,24.769399999999987,,69.1619795649908,60.43663610649172,,,,,,,AI
1718026200,29.34,31.36,29.27,31.36,,31.36,29.27,31.36,25.930000017243614,25.55964385797025,25.55964385797025,25.55964385797025,6230671,28.714,24.855199999999986,,73.36863243110605,61.10306380447928,,,,,,,AI
1718112600,31.25,31.81,30.58,31.31,,31.81,30.58,31.31,25.93000012731553,25.620274021679567,25.620274021679567,25.620274021679567,5264087,29.434999999999995,24.953399999999988,,72.97450458658867,61.98949911915742,,,,,,,AI
1718199000,32.55,33.1099,31.55,31.62,,33.1099,31.55,31.62,26.0600006862925,25.711986409927437,25.711986409927437,25.711986409927437,7660574,30.204999999999995,25.070599999999985,,73.91028177819861,63.68204855216918,,,,,73.91028177819861,,AI
1718285400,31.79,32.1,30.49,30.49,,32.1,30.49,30.49,26.060002059214582,25.803679769181063,25.803679769181063,25.803679769181063,4384762,30.397,25.173799999999986,,65.06614767291305,65.17287129313134,,,,,,,AI
1718371800,30.0,30.21,28.52,29.04,,30.21,28.52,29.04,26.060004986074283,25.886012518619715,25.886012518619715,25.886012518619715,5351079,30.343999999999998,25.254199999999983,,55.83362233905352,65.95022166955603,,,,,,,AI
1718631000,28.68,29.37,28.24,29.21,,29.37,28.24,29.21,26.060011884296078,25.952463439014632,25.952463439014632,25.952463439014632,3861747,30.319,25.335199999999976,,56.6109623705215,66.74897152033321,,,,,,,AI
1718717400,29.28,29.53,28.69,28.71,,29.53,28.69,28.71,26.06002742218564,26.00096048697094,26.00096048697094,26.00096048697094,3015642,30.222999999999995,25.409999999999982,,53.62168981917415,67.422701908583,,,,,,,AI
1718890200,28.5,28.71,27.17,27.45,,28.71,27.17,27.45,26.060063728251308,26.032871536605853,26.032871536605853,26.032871536605853,4572433,29.911999999999995,25.460399999999986,,46.90075024867817,65.8965243146036,,,,,,,AI
1718976600,26.78,27.285,26.3,27.21,,27.285,26.3,27.21,26.06013118936316,26.050253308079945,26.050253308079945,26.050253308079945,5436010,29.64,25.53239999999998,,45.72512270112078,64.08047516212396,,,45.72512270112078,,,,AI
1719235800,27.0,28.12,26.98,27.78,,28.12,26.98,27.78,26.06025835839205,26.05742502684956,26.05742502684956,26.05742502684956,3672453,29.418,25.614599999999975,,48.99513837998813,62.55210478464554,,,,,,,AI
1719322200,27.45,27.68,27.16,27.47,,27.68,27.16,27.47,26.06044267726343,26.05989682340589,26.05989682340589,26.05989682340589,2099758,29.029,25.71539999999998,,47.32514607737132,60.85915054982841,,,,,,,AI
1719408600,27.25,28.16,27.14,27.64,,28.16,27.14,27.64,26.06089761362801,26.06044675484556,26.06044675484556,26.06044675484556,2832383,28.661999999999995,25.85139999999998,,48.36454297685003,59.05613701326802,,,,,,,AI
1719495000,27.55,28.66,27.34,28.55,,28.66,27.34,28.55,26.062035348407,26.06076140070592,26.06076140070592,26.06076140070592,3497241,28.355,26.01239999999997,,53.63823967421949,57.96405433005532,,,,,,,AI
1719581400,28.7,29.33,28.59,28.96,,29.33,28.59,28.96,26.064329354759867,26.061431862473626,26.061431862473626,26.061431862473626,4866415,28.20199999999999,26.17959999999998,,55.827254315097065,57.01157395506291,,,,,,,AI
1719840600,28.69,29.24,28.6,28.61,,29.24,28.6,28.61,26.068514370125477,26.0627495640735,26.0627495640735,26.0627495640735,2492074,28.158999999999992,26.334399999999977,,53.504783675942086,55.59272761540834,,,,,,,AI
1719927000,28.65,29.37,28.05,28.09,,29.37,28.05,28.09,26.076807279589406,26.065348121205805,26.065348121205805,26.065348121205805,2368768,28.047,26.48179999999997,,50.16567462360343,53.96352547519511,,,,,,,AI
1720013400,28.13,28.99,27.92,28.56,,28.99,27.92,28.56,26.09141275768557,26.070191217231905,26.070191217231905,26.070191217231905,1878147,28.032,26.621599999999976,,53.01954601116269,52.47133006326397,,,,,,,AI
1720186200,28.43,30.19,28.28,29.94,,30.19,28.28,29.94,26.11812054184384,26.07912405543222,26.07912405543222,26.07912405543222,4645605,28.281,26.773799999999973,,60.22247991255987,52.12535379466732,,,,,60.22247991255987,,AI
1720445400,29.92,31.025,29.85,29.9,,31.025,29.85,29.9,26.153943409364985,26.093444554195703,26.093444554195703,26.093444554195703,3907902,28.55,26.924799999999973,,59.93563778201659,52.4183548977361,,,,,,,AI
1720531800,29.92,30.26,28.225,29.44,,30.26,28.225,29.44,26.20179065909374,26.11479030077881,26.11479030077881,26.11479030077881,4565934,28.716,27.07039999999997,,56.59706580098862,52.41736228562661,,,,,,,AI
1720618200,29.99,30.048,28.93,29.96,,30.048,28.93,29.96,26.266060343799964,26.14531680877053,26.14531680877053,26.14531680877053,3238202,28.965,27.21299999999997,,59.35338905510394,52.8267693739073,,,,,,,AI
1720704600,30.22,31.12,29.57,29.8,,31.12,29.57,29.8,26.35475097757972,26.188211567440188,26.188211567440188,26.188211567440188,4232271,29.181,27.34699999999997,,58.13014314196997,53.628868866285295,,,,,,,AI
1720791000,29.77,30.32,29.52,29.68,,30.32,29.52,29.68,26.45098773135148,26.2436794784767,26.2436794784767,26.2436794784767,3390031,29.294,27.489999999999966,,57.17834300323175,54.446956030721786,,,,,,,AI
1721050200,30.12,30.8,29.72,30.58,,30.8,29.72,30.58,26.626594988803955,26.323004755761065,26.323004755761065,26.323004755761065,4372978,29.456,27.64779999999997,,62.179979018690766,55.388730362057686,,,,,62.179979018690766,,AI
1721136600,30.83,31.5142,29.74,30.44,,31.5142,29.74,30.44,26.83634099863346,26.429898962713093,26.429898962713093,26.429898962713093,4468375,29.639000000000003,27.79359999999997,,60.98666778347654,56.36455334106521,,,,,,,AI
1721223000,29.75,30.375,29.155,29.85,,30.375,29.155,29.85,26.945277740268907,26.546115333796934,26.546115333796934,26.546115333796934,2956819,29.815000000000005,27.90979999999997,,56.10039470580347,56.91711417884759,,,,,,,AI
1721309400,29.88,30.085,27.95,28.24,,30.085,27.95,28.24,26.993665770428507,26.659238402136697,26.659238402136697,26.659238402136697,4088661,29.783000000000005,27.97919999999997,,45.40882161265352,56.32929860302145,,,,,,,AI
1721395800,28.32,28.51,27.76,27.83,,28.51,27.76,27.83,27.06093322081521,26.769131394534536,26.769131394534536,26.769131394534536,2778092,29.572000000000003,28.04059999999997,,43.15337217568378,55.42402130734907,,,,,,,AI
1721655000,28.13,28.49,27.72,28.05,,28.49,27.72,28.05,27.15400283206479,26.876881851403454,26.876881851403454,26.876881851403454,2233595,29.387,28.11299999999997,,44.73947513929533,54.79792784044573,,,,,,,AI
1721741400,27.86,28.86,27.62,28.38,,28.86,27.62,28.38,27.22967730828391,26.977432243214864,26.977432243214864,26.977432243214864,2091542,29.28100000000001,28.19439999999997,,47.122736034780985,54.58057508410128,,,,,,,AI
1721827800,28.0,28.2416,26.42,26.46,,28.2416,26.42,26.46,27.350139115240346,27.07689457140033,27.07689457140033,27.07689457140033,3666005,28.931000000000004,28.24579999999997,,37.09788906044772,53.44331387333592,,,37.09788906044772,,,,AI
1721914200,26.22,27.63,25.8,26.84,,27.63,25.8,26.84,27.50182521547076,27.180820837979702,27.180820837979702,27.180820837979702,3693401,28.635,28.28359999999997,,39.826367546894126,51.9864487043598,,,,,,,AI
1722000600,27.64,27.95,26.95,27.73,,27.95,26.95,27.73,27.65195012480052,27.290928116225384,27.290928116225384,27.290928116225384,2758538,28.440000000000005,28.31319999999997,,45.76055971707607,50.97394312829261,,,,,,,AI
1722259800,27.93,28.05,27.12,27.4,,28.05,27.12,27.4,27.7552851297364,27.40219714127898,27.40219714127898,27.40219714127898,1902277,28.122000000000003,28.329399999999968,28.122000000000003,44.026829933803526,50.076069137779385,,,,,,,AI
1722346200,27.51,27.93,25.92,26.59,,27.93,25.92,26.59,27.75590158757313,27.49941710279819,27.49941710279819,27.49941710279819,3291311,27.737000000000005,28.33719999999997,,40.01897657984346,48.69503967526078,,,,,,,AI
1722432600,27.18,27.59,26.675,26.75,,27.59,26.675,26.75,27.757100181710197,27.58177683168737,27.58177683168737,27.58177683168737,3173716,27.427000000000003,28.34439999999997,,41.158434450752246,47.48277476874524,,,,,,,AI
1722519000,26.78,26.925,25.41,25.82,,26.925,25.41,25.82,27.7593722972674,27.647900406022902,27.647900406022902,27.647900406022902,2911271,27.18500000000001,28.330599999999976,,36.78427823328032,46.02605585660584,,,,,,,AI
1722605400,24.51,25.05,24.0245,24.43,,25.05,24.0245,24.43,27.76275635525208,27.69731276234557,27.69731276234557,27.69731276234557,4232517,26.84500000000001,28.29619999999997,,31.411059050969957,43.8282758589115,,,,,,,AI
1722864600,21.2,24.23,21.0,23.9,,24.23,21.0,23.9,27.758846992161494,27.729668455784623,27.729668455784623,27.729668455784623,4581669,26.430000000000007,28.276599999999977,,29.63358887809044,41.58877022281249,,,,,,,AI
1722951000,24.19,24.2998,23.6126,23.9,,24.2998,23.6126,23.9,27.759999999992544,27.74819303795235,27.74819303795235,27.74819303795235,2286572,25.982000000000006,28.275799999999972,,29.63358887809044,39.69828409226157,,,,,,,AI
1723037400,24.49,24.9,23.34,23.4,,24.9,23.34,23.4,27.509999999413587,27.71688245408769,27.71688245408769,27.71688245408769,3129831,25.67600000000001,28.262999999999973,,27.90584852609655,38.448071728936064,,,27.90584852609655,,,,AI
1723123800,23.89,24.96,23.53,24.85,,24.96,23.53,24.85,27.50999999236318,27.68002542882784,27.68002542882784,27.68002542882784,2573808,25.47700000000001,28.27799999999997,,39.01108506077025,38.15219407787082,,,,,,,AI
1723210200,24.97,25.2401,24.7,24.95,,25.2401,24.7,24.95,27.50999995074337,27.641787299304948,27.641787299304948,27.641787299304948,1741431,25.19900000000001,28.298599999999976,,39.70093563960828,37.79229839932174,,,,,,,AI
1723469400,25.0,25.0,24.38,24.6,,25.0,24.38,24.6,27.50999971605878,27.60527088093104,27.60527088093104,27.60527088093104,1671874,24.919000000000008,28.21919999999998,,38.07753511772016,37.14621261953168,,,,,,,AI
1723555800,24.88,25.335,24.74,24.99,,25.335,24.74,24.99,27.509998686768952,27.57267868193261,27.57267868193261,27.57267868193261,2092227,24.759000000000007,28.127599999999976,,40.9738809376965,37.42306918219231,,,,,,,AI
1723642200,25.33,25.45,24.783,25.11,,25.45,24.783,25.11,27.509994640796894,27.54601581788563,27.54601581788563,27.54601581788563,1395532,24.59500000000001,28.040599999999976,,41.87476361022903,37.56938318671622,,,,,,,AI
1723728600,25.65,25.9395,25.4,25.66,,25.9395,25.4,25.66,27.50998209883182,27.52683794248584,27.52683794248584,27.52683794248584,1993837,24.579000000000008,27.96039999999998,,45.94679904439055,37.58268599581012,,,,,45.94679904439055,,AI
1723815000,25.58,26.0999,25.435,25.49,,26.0999,25.435,25.49,27.509955583213163,27.51556092771228,27.51556092771228,27.51556092771228,1708056,24.68500000000001,27.858999999999973,,44.899762652157,37.64503833283537,,,,,,,AI
1724074200,25.55,25.8,25.38,25.62,,25.8,25.38,25.62,27.509899953258103,27.510926804721315,27.510926804721315,27.510926804721315,1821517,24.85700000000001,27.77279999999997,,45.91475881616036,38.06616563542944,,,,,,,AI
1724160600,25.51,25.64,24.21,24.59,,25.64,24.21,24.59,27.5097026873392,27.510088433263626,27.510088433263626,27.510088433263626,3569832,24.92600000000001,27.66459999999997,,39.67824434235976,37.96043777054426,,,,,,,AI
1724247000,24.67,24.98,24.56,24.83,,24.98,24.56,24.83,27.509368837541786,27.5099893516547,27.5099893516547,27.5099893516547,2593532,25.06900000000001,27.533999999999978,,41.66647403662474,38.30916604221172,,,,,,,AI
1724333400,24.85,24.87,24.03,24.1,,24.87,24.03,24.1,27.50853175390436,27.50975928758493,27.50975928758493,27.50975928758493,2417868,24.994000000000007,27.389799999999973,,37.606259152833495,38.751680335201975,,,,,,,AI
1724419800,24.24,24.67,24.09,24.52,,24.67,24.09,24.52,27.506971806093183,27.509286351145416,27.509286351145416,27.509286351145416,2459494,24.95100000000001,27.247799999999973,,41.158922064927104,39.57491841997602,,,,,,,AI
1724679000,24.6,24.79,24.31,24.35,,24.79,24.31,24.35,27.50495715248252,27.508505164699923,27.508505164699923,27.508505164699923,2068366,24.92600000000001,27.12499999999997,,40.16210881908028,40.32695555861815,,,,,,,AI
1724765400,24.13,24.26,23.47,23.53,,24.26,23.47,23.53,27.50097625205909,27.50711710768852,27.50711710768852,27.50711710768852,3437538,24.78000000000001,27.014799999999973,,35.67411150893179,40.88183148596352,,,,,,,AI
1724851800,23.32,23.56,22.39,23.0,,23.56,22.39,23.0,27.291910468960022,27.47252185189792,27.47252185189792,27.47252185189792,3946877,24.56900000000001,26.890599999999974,,33.09954121369985,40.45957835402993,,,,,,,AI
1724938200,23.55,23.65,22.88,23.06,,23.65,22.88,23.06,27.270064366303835,27.434644907718305,27.434644907718305,27.434644907718305,3716891,24.30900000000001,26.77759999999997,,33.68303507959645,40.02972831402908,,,,,,,AI
1725024600,23.39,23.5,22.87,23.34,,23.5,22.87,23.34,27.23017145886328,27.391270431548477,27.391270431548477,27.391270431548477,4583844,24.09400000000001,26.695399999999974,,36.4678246819057,39.91474899718519,,,,,,,AI
1725370200,23.0,23.837,22.95,23.45,,23.837,22.95,23.45,27.16587558030251,27.3397861256624,27.3397861256624,27.3397861256624,6791735,23.877000000000013,26.620199999999976,,37.57682818001688,39.67210237163665,,,,,,,AI
1725456600,23.28,23.93,22.92,23.01,,23.93,22.92,23.01,27.070984168040447,27.277156367045567,27.277156367045567,27.277156367045567,14440063,23.71900000000001,26.52479999999997,,34.94887814046629,39.1773962666536,,,,,,,AI
1725543000,19.18,21.4,18.85,21.12,,21.4,18.85,21.12,25.985420983478768,27.048018009340005,27.048018009340005,27.048018009340005,25822409,23.348000000000013,26.39779999999997,,26.406160451958826,37.78163636719419,,,26.406160451958826,,,,AI
1725629400,21.23,22.22,20.5305,21.3,,22.22,20.5305,21.3,25.849999999999994,26.80635379712785,26.80635379712785,26.80635379712785,8753513,23.06800000000001,26.27099999999997,,28.20605077844137,36.5892283762145,,,,,,,AI
1725888600,21.34,22.185,21.01,21.39,,22.185,21.01,21.39,25.84999999999995,26.57855658407681,26.57855658407681,26.57855658407681,5080543,22.755000000000013,26.127799999999976,,29.13923016138993,35.390976329445174,,,,,,,AI
1725975000,21.45,21.61,20.98,21.5,,21.61,20.98,21.5,25.84999999999974,26.37128924571667,26.37128924571667,26.37128924571667,3294031,22.470000000000013,25.97859999999997,,30.33116010331075,34.72332745522739,,,,,,,AI
1726061400,21.49,21.77,20.92,21.41,,21.77,20.92,21.41,25.849999999996932,26.191919547101392,26.191919547101392,26.191919547101392,3100432,22.258000000000013,25.834599999999977,,29.888185406398208,33.88202112449692,,,,,,,AI
1726147800,21.53,22.87,21.448,22.87,,22.87,21.448,22.87,25.8499999999893,26.04757715512805,26.04757715512805,26.04757715512805,5760020,22.24500000000001,25.73019999999998,,44.14041036781552,34.34874621128135,,,,,,,AI
1726234200,23.1,23.61,22.69,23.0,,23.61,22.69,23.0,25.849999999943883,25.94432710922985,25.94432710922985,25.94432710922985,4337404,22.23900000000001,25.61899999999998,,45.20843277461077,34.637996976258755,,,,,,,AI
1726493400,23.0,23.455,22.741,23.28,,23.455,22.741,23.28,25.849999999502348,25.883011565239396,25.883011565239396,25.883011565239396,3706756,22.23300000000001,25.485799999999976,,47.53518496686295,35.164645272528944,,,,,,,AI
1726579800,23.41,23.9,23.065,23.33,,23.9,23.065,23.33,25.849999995344515,25.85653154674995,25.85653154674995,25.85653154674995,2671246,22.22100000000001,25.354399999999977,,47.96016543685774,36.042220553095085,,,,,,,AI
1726666200,23.27,24.25,23.23,23.27,,24.25,23.23,23.27,25.84999995790749,25.85059074801041,25.85059074801041,25.85059074801041,3166615,22.24700000000001,25.230999999999977,,47.463315965351335,37.06820446392733,,,,,,,AI
